기준시간,광역시도,사망자,확진자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
2020-08-03,세종,0,50,0,50,0,0,0,14.61
2020-08-03,울산,1,59,0,54,4,0,0,5.14
2020-08-03,대전,2,166,0,160,4,0,0,11.26
2020-08-03,광주,2,205,0,146,57,0,0,14.07
2020-08-03,인천,2,384,0,366,16,0,0,12.99
2020-08-03,대구,191,6942,0,6745,6,0,0,284.92
2020-08-03,부산,3,173,0,154,16,0,0,5.07
2020-08-03,서울,11,1612,5,1449,152,2,3,16.56
2020-08-03,합계,301,14389,23,13280,808,3,20,27.75
2020-08-02,검역,0,1222,17,912,310,0,17,-
2020-08-02,제주,0,26,0,21,5,0,0,3.88
2020-08-02,경남,0,159,0,153,6,0,0,4.73
2020-08-02,경북,54,1403,1,1339,10,1,0,52.69
2020-08-02,전남,0,38,0,24,14,0,0,2.04
2020-08-02,전북,0,39,0,34,5,0,0,2.15
2020-08-02,충남,1,190,0,185,4,0,0,8.95
2020-08-02,충북,0,73,0,70,3,0,0,4.56
2020-08-02,강원,3,74,0,67,4,0,0,4.8
2020-08-02,경기,31,1556,3,1341,184,1,2,11.74
2020-08-02,세종,0,50,0,50,0,0,0,14.61
2020-08-02,울산,1,59,0,54,4,0,0,5.14
2020-08-02,대전,2,166,0,159,5,0,0,11.26
2020-08-02,광주,2,205,1,143,60,0,1,14.07
2020-08-02,인천,2,384,0,366,16,0,0,12.99
2020-08-02,대구,191,6942,2,6745,6,0,2,284.92
2020-08-02,부산,3,173,1,154,16,1,0,5.07
2020-08-02,서울,11,1607,5,1442,154,5,0,16.51
2020-08-02,합계,301,14366,30,13259,806,8,22,27.71
2020-08-01,검역,0,1205,19,906,299,0,19,-
2020-08-01,제주,0,26,0,21,5,0,0,3.88
2020-08-01,경남,0,159,0,149,10,0,0,4.73
2020-08-01,경북,54,1402,1,1339,9,1,0,52.66
2020-08-01,전남,0,38,0,24,14,0,0,2.04
2020-08-01,전북,0,39,0,33,6,0,0,2.15
2020-08-01,충남,1,190,0,185,4,0,0,8.95
2020-08-01,충북,0,73,0,70,3,0,0,4.56
2020-08-01,강원,3,74,0,67,4,0,0,4.80
2020-08-01,경기,31,1553,7,1336,186,5,2,11.72
2020-08-01,세종,0,50,0,50,0,0,0,14.61
2020-08-01,울산,1,59,0,53,5,0,0,5.14
2020-08-01,대전,2,166,0,159,5,0,0,11.26
2020-08-01,광주,2,204,0,142,60,0,0,14.00
2020-08-01,인천,2,384,1,366,16,0,1,12.99
2020-08-01,대구,191,6940,0,6745,4,0,0,284.84
2020-08-01,부산,3,172,1,154,15,0,1,5.04
2020-08-01,서울,11,1602,2,1434,157,2,0,16.46
2020-08-01,합계,301,14336,31,13233,802,8,23,27.65
2020-07-31,검역,0,1186,12,886,300,0,12,-
2020-07-31,제주,0,26,0,21,5,0,0,3.88
2020-07-31,경남,0,159,0,149,10,0,0,4.73
2020-07-31,경북,54,1401,2,1339,8,0,2,52.62
2020-07-31,전남,0,38,0,24,14,0,0,2.04
2020-07-31,전북,0,39,0,33,6,0,0,2.15
2020-07-31,충남,1,190,1,185,4,0,1,8.95
2020-07-31,충북,0,73,0,70,3,0,0,4.56
2020-07-31,강원,3,74,2,67,4,2,0,4.80
2020-07-31,경기,31,1546,10,1327,188,4,6,11.67
2020-07-31,세종,0,50,0,50,0,0,0,14.61
2020-07-31,울산,1,59,0,53,5,0,0,5.14
2020-07-31,대전,2,166,0,157,7,0,0,11.26
2020-07-31,광주,2,204,0,135,67,0,0,14.00
2020-07-31,인천,2,383,0,366,15,0,0,12.96
2020-07-31,대구,191,6940,1,6743,6,0,1,284.84
2020-07-31,부산,3,171,0,154,14,0,0,5.01
2020-07-31,서울,11,1600,8,1424,165,8,0,16.44
2020-07-31,합계,301,14305,36,13183,821,14,22,27.59
2020-07-30,검역,0,1174,8,863,311,0,8,-
2020-07-30,제주,0,26,0,21,5,0,0,3.88
2020-07-30,경남,0,159,1,148,11,0,1,4.73
2020-07-30,경북,54,1399,1,1339,6,0,1,52.54
2020-07-30,전남,0,38,0,24,14,0,0,2.04
2020-07-30,전북,0,39,0,32,7,0,0,2.15
2020-07-30,충남,1,189,0,184,4,0,0,8.90
2020-07-30,충북,0,73,0,70,3,0,0,4.56
2020-07-30,강원,3,72,0,65,4,0,0,4.67
2020-07-30,경기,30,1536,5,1321,185,4,1,11.59
2020-07-30,세종,0,50,0,50,0,0,0,14.61
2020-07-30,울산,1,59,0,53,5,0,0,5.14
2020-07-30,대전,2,166,0,157,7,0,0,11.26
2020-07-30,광주,2,204,0,133,69,0,0,14.00
2020-07-30,인천,2,383,0,361,20,0,0,12.96
2020-07-30,대구,191,6939,0,6741,7,0,0,284.80
2020-07-30,부산,3,171,0,153,15,0,0,5.01
2020-07-30,서울,11,1592,3,1417,164,3,0,16.36
2020-07-30,합계,300,14269,18,13132,837,7,11,27.52
2020-07-29,검역,0,1166,21,830,336,0,21,-
2020-07-29,제주,0,26,0,21,5,0,0,3.88
2020-07-29,경남,0,158,0,148,10,0,0,4.70
2020-07-29,경북,54,1398,1,1339,5,0,1,52.51
2020-07-29,전남,0,38,0,24,14,0,0,2.04
2020-07-29,전북,0,39,0,31,8,0,0,2.15
2020-07-29,충남,1,189,0,183,5,0,0,8.90
2020-07-29,충북,0,73,0,69,4,0,0,4.56
2020-07-29,강원,3,72,0,65,4,0,0,4.67
2020-07-29,경기,30,1531,11,1312,189,5,6,11.55
2020-07-29,세종,0,50,0,50,0,0,0,14.61
2020-07-29,울산,1,59,1,53,5,0,1,5.14
2020-07-29,대전,2,166,0,153,11,0,0,11.26
2020-07-29,광주,2,204,1,132,70,0,1,14.00
2020-07-29,인천,2,383,3,359,22,1,2,12.96
2020-07-29,대구,191,6939,0,6739,9,0,0,284.80
2020-07-29,부산,3,171,1,151,17,1,0,5.01
2020-07-29,서울,11,1589,9,1410,168,7,2,16.33
2020-07-29,합계,300,14251,48,13069,882,14,34,27.49
2020-07-28,검역,0,1145,10,815,330,0,10,-
2020-07-28,제주,0,26,0,19,7,0,0,3.88
2020-07-28,경남,0,158,0,148,10,0,0,4.70
2020-07-28,경북,54,1397,1,1339,4,0,1,52.47
2020-07-28,전남,0,38,2,24,14,0,2,2.04
2020-07-28,전북,0,39,0,31,8,0,0,2.15
2020-07-28,충남,1,189,1,183,5,0,1,8.90
2020-07-28,충북,0,73,0,67,6,0,0,4.56
2020-07-28,강원,3,72,0,64,5,0,0,4.67
2020-07-28,경기,30,1520,6,1291,199,1,5,11.47
2020-07-28,세종,0,50,0,50,0,0,0,14.61
2020-07-28,울산,1,58,0,53,4,0,0,5.06
2020-07-28,대전,2,166,0,151,13,0,0,11.26
2020-07-28,광주,2,203,0,127,74,0,0,13.94
2020-07-28,인천,2,380,0,357,21,0,0,12.85
2020-07-28,대구,191,6939,0,6737,11,0,0,284.80
2020-07-28,부산,3,170,2,151,16,1,1,4.98
2020-07-28,서울,11,1580,6,1400,169,3,3,16.23
2020-07-28,합계,300,14203,28,13007,896,5,23,27.39
2020-07-27,검역,0,1135,7,749,386,0,7,-
2020-07-27,제주,0,26,0,19,7,0,0,3.88
2020-07-27,경남,0,158,0,146,12,0,0,4.70
2020-07-27,경북,54,1396,0,1339,3,0,0,52.43
2020-07-27,전남,0,36,0,24,12,0,0,1.93
2020-07-27,전북,0,39,0,30,9,0,0,2.15
2020-07-27,충남,1,188,1,183,4,0,1,8.86
2020-07-27,충북,0,73,1,67,6,0,1,4.56
2020-07-27,강원,3,72,0,64,5,0,0,4.67
2020-07-27,경기,29,1514,6,1285,200,2,4,11.43
2020-07-27,세종,0,50,0,50,0,0,0,14.61
2020-07-27,울산,1,58,0,53,4,0,0,5.06
2020-07-27,대전,2,166,0,149,15,0,0,11.26
2020-07-27,광주,2,203,0,123,78,0,0,13.94
2020-07-27,인천,2,380,0,357,21,0,0,12.85
2020-07-27,대구,191,6939,0,6732,16,0,0,284.80
2020-07-27,부산,3,168,1,151,14,1,0,4.92
2020-07-27,서울,11,1574,9,1384,179,6,3,16.17
2020-07-27,합계,299,14175,25,12905,971,9,16,27.34
2020-07-26,검역,0,1128,42,746,382,0,42,-
2020-07-26,제주,0,26,0,19,7,0,0,3.88
2020-07-26,경남,0,158,0,146,12,0,0,4.7
2020-07-26,경북,54,1396,0,1339,3,0,0,52.43
2020-07-26,전남,0,36,0,24,12,0,0,1.93
2020-07-26,전북,0,39,0,30,9,0,0,2.15
2020-07-26,충남,0,187,0,182,5,0,0,8.81
2020-07-26,충북,0,72,0,67,5,0,0,4.5
2020-07-26,강원,3,72,0,64,5,0,0,4.67
2020-07-26,경기,29,1508,7,1277,202,5,2,11.38
2020-07-26,세종,0,50,0,50,0,0,0,14.61
2020-07-26,울산,1,58,0,53,4,0,0,5.06
2020-07-26,대전,2,166,0,148,16,0,0,11.26
2020-07-26,광주,2,203,1,122,79,1,0,13.94
2020-07-26,인천,2,380,0,357,21,0,0,12.85
2020-07-26,대구,191,6939,0,6732,16,0,0,284.8
2020-07-26,부산,3,167,1,151,13,1,0,4.89
2020-07-26,서울,11,1565,7,1383,171,5,2,16.08
2020-07-26,합계,298,14150,58,12890,962,12,46,27.29
2020-07-25,검역,0,1086,81,743,343,0,81,-
2020-07-25,제주,0,26,0,19,7,0,0,3.88
2020-07-25,경남,0,158,0,145,13,0,0,4.70
2020-07-25,경북,54,1396,0,1339,3,0,0,52.43
2020-07-25,전남,0,36,1,24,12,0,1,1.93
2020-07-25,전북,0,39,0,30,9,0,0,2.15
2020-07-25,충남,0,187,0,182,5,0,0,8.81
2020-07-25,충북,0,72,0,67,5,0,0,4.50
2020-07-25,강원,3,72,0,62,7,0,0,4.67
2020-07-25,경기,29,1501,14,1266,206,11,3,11.33
2020-07-25,세종,0,50,0,50,0,0,0,14.61
2020-07-25,울산,1,58,1,53,4,0,1,5.06
2020-07-25,대전,2,166,0,146,18,0,0,11.26
2020-07-25,광주,2,202,0,119,81,0,0,13.87
2020-07-25,인천,2,380,0,357,21,0,0,12.85
2020-07-25,대구,191,6939,0,6732,16,0,0,284.80
2020-07-25,부산,3,166,5,151,12,5,0,4.87
2020-07-25,서울,11,1558,11,1381,166,11,0,16.01
2020-07-25,합계,298,14092,113,12866,928,27,86,27.18
2020-07-24,검역,0,1005,3,733,272,0,3,-
2020-07-24,제주,0,26,0,18,8,0,0,3.88
2020-07-24,경남,0,158,2,145,13,0,2,4.70
2020-07-24,경북,54,1396,1,1338,4,0,1,52.43
2020-07-24,전남,0,35,0,24,11,0,0,1.88
2020-07-24,전북,0,39,0,27,12,0,0,2.15
2020-07-24,충남,0,187,0,182,5,0,0,8.81
2020-07-24,충북,0,72,0,67,5,0,0,4.50
2020-07-24,강원,3,72,0,60,9,0,0,4.67
2020-07-24,경기,29,1487,8,1260,198,5,3,11.22
2020-07-24,세종,0,50,0,50,0,0,0,14.61
2020-07-24,울산,1,57,0,53,3,0,0,4.97
2020-07-24,대전,2,166,0,142,22,0,0,11.26
2020-07-24,광주,2,202,2,115,85,2,0,13.87
2020-07-24,인천,2,380,0,355,23,0,0,12.85
2020-07-24,대구,191,6939,2,6730,18,0,2,284.80
2020-07-24,부산,3,161,2,150,8,2,0,4.72
2020-07-24,서울,11,1547,21,1368,168,19,2,15.89
2020-07-24,합계,298,13979,41,12817,864,28,13,26.96
2020-07-23,검역,0,1002,5,706,296,0,5,-
2020-07-23,제주,0,26,0,18,8,0,0,3.88
2020-07-23,경남,0,156,0,144,12,0,0,4.64
2020-07-23,경북,54,1395,0,1338,3,0,0,52.39
2020-07-23,전남,0,35,0,23,12,0,0,1.88
2020-07-23,전북,0,39,0,27,12,0,0,2.15
2020-07-23,충남,0,187,0,179,8,0,0,8.81
2020-07-23,충북,0,72,0,67,5,0,0,4.50
2020-07-23,강원,3,72,0,59,10,0,0,4.67
2020-07-23,경기,29,1479,28,1250,200,17,11,11.16
2020-07-23,세종,0,50,0,50,0,0,0,14.61
2020-07-23,울산,1,57,0,53,3,0,0,4.97
2020-07-23,대전,2,166,0,139,25,0,0,11.26
2020-07-23,광주,2,200,9,112,86,9,0,13.73
2020-07-23,인천,2,380,3,352,26,2,1,12.85
2020-07-23,대구,190,6937,0,6730,17,0,0,284.71
2020-07-23,부산,3,159,2,150,6,0,2,4.66
2020-07-23,서울,11,1526,12,1361,154,11,1,15.68
2020-07-23,합계,297,13938,59,12758,883,39,20,26.88
2020-07-22,검역,0,997,19,698,299,0,19,-
2020-07-22,제주,0,26,0,18,8,0,0,3.88
2020-07-22,경남,0,156,1,142,14,0,1,4.64
2020-07-22,경북,54,1395,0,1338,3,0,0,52.39
2020-07-22,전남,0,35,0,21,14,0,0,1.88
2020-07-22,전북,0,39,0,27,12,0,0,2.15
2020-07-22,충남,0,187,1,179,8,0,1,8.81
2020-07-22,충북,0,72,1,66,6,0,1,4.50
2020-07-22,강원,3,72,0,59,10,0,0,4.67
2020-07-22,경기,29,1451,15,1237,185,8,7,10.95
2020-07-22,세종,0,50,0,50,0,0,0,14.61
2020-07-22,울산,1,57,0,53,3,0,0,4.97
2020-07-22,대전,2,166,0,135,29,0,0,11.26
2020-07-22,광주,2,191,4,101,88,1,3,13.11
2020-07-22,인천,2,377,5,349,26,4,1,12.75
2020-07-22,대구,190,6937,1,6730,17,0,1,284.71
2020-07-22,부산,3,157,0,149,5,0,0,4.60
2020-07-22,서울,11,1514,16,1346,157,16,0,15.55
2020-07-22,합계,297,13879,63,12698,884,29,34,26.77
2020-07-21,검역,0,978,18,690,288,0,18,-
2020-07-21,제주,0,26,1,18,8,1,0,3.73
2020-07-21,경남,0,155,0,142,13,0,0,4.61
2020-07-21,경북,54,1395,1,1336,5,0,1,52.36
2020-07-21,전남,0,35,0,21,14,0,0,1.88
2020-07-21,전북,0,39,0,24,15,0,0,2.15
2020-07-21,충남,0,186,0,174,12,0,0,8.76
2020-07-21,충북,0,71,0,66,5,0,0,4.44
2020-07-21,강원,3,72,0,58,11,0,0,4.67
2020-07-21,경기,29,1436,2,1227,180,1,1,10.82
2020-07-21,세종,0,50,0,50,0,0,0,14.61
2020-07-21,울산,1,57,0,53,3,0,0,4.97
2020-07-21,대전,2,166,0,122,42,0,0,11.26
2020-07-21,광주,2,187,0,94,91,0,0,12.84
2020-07-21,인천,2,372,0,349,21,0,0,12.58
2020-07-21,대구,190,6936,2,6730,16,0,2,284.59
2020-07-21,부산,3,157,0,149,5,0,0,4.60
2020-07-21,서울,10,1498,21,1340,148,18,3,15.17
2020-07-21,합계,296,13816,45,12643,877,20,25,26.56
2020-07-20,검역,0,960,10,676,284,0,10,-
2020-07-20,제주,0,25,0,18,7,0,0,3.73
2020-07-20,경남,0,155,2,139,16,0,2,4.61
2020-07-20,경북,54,1394,1,1336,4,0,1,52.36
2020-07-20,전남,0,35,2,21,14,1,1,1.88
2020-07-20,전북,0,39,1,24,15,0,1,2.15
2020-07-20,충남,0,186,1,170,16,0,1,8.76
2020-07-20,충북,0,71,0,64,7,0,0,4.44
2020-07-20,강원,3,72,0,58,11,0,0,4.67
2020-07-20,경기,29,1434,1,1216,189,0,1,10.82
2020-07-20,세종,0,50,0,50,0,0,0,14.61
2020-07-20,울산,1,57,0,53,3,0,0,4.97
2020-07-20,대전,2,166,0,111,53,0,0,11.26
2020-07-20,광주,2,187,1,89,96,1,0,12.84
2020-07-20,인천,2,372,2,348,22,0,2,12.58
2020-07-20,대구,190,6934,2,6728,16,0,2,284.59
2020-07-20,부산,3,157,0,149,5,0,0,4.60
2020-07-20,서울,10,1477,3,1322,145,2,1,15.17
2020-07-20,합계,296,13771,26,12572,903,4,22,26.56
2020-07-19,검역,0,950,7,676,274,0,7,-
2020-07-19,제주,0,25,1,18,7,0,1,3.73
2020-07-19,경남,0,153,0,139,14,0,0,4.55
2020-07-19,경북,54,1393,0,1335,4,0,0,52.32
2020-07-19,전남,0,33,0,21,12,0,0,1.77
2020-07-19,전북,0,38,0,24,14,0,0,2.09
2020-07-19,충남,0,185,0,170,15,0,0,8.72
2020-07-19,충북,0,71,0,64,7,0,0,4.44
2020-07-19,강원,3,72,0,58,11,0,0,4.67
2020-07-19,경기,29,1433,4,1209,195,0,4,10.81
2020-07-19,세종,0,50,0,50,0,0,0,14.61
2020-07-19,울산,1,57,0,53,3,0,0,4.97
2020-07-19,대전,2,166,1,111,53,1,0,11.26
2020-07-19,광주,1,186,10,87,98,10,0,12.77
2020-07-19,인천,2,370,1,345,23,0,1,12.52
2020-07-19,대구,190,6932,0,6727,15,0,0,284.51
2020-07-19,부산,3,157,0,149,5,0,0,4.6
2020-07-19,서울,10,1474,10,1320,144,10,0,15.14
2020-07-19,합계,295,13745,34,12556,894,21,13,26.51
2020-07-18,검역,0,943,12,671,272,0,12,-
2020-07-18,제주,0,24,1,18,6,1,0,3.58
2020-07-18,경남,0,153,2,134,19,0,2,4.55
2020-07-18,경북,54,1393,0,1335,4,0,0,52.32
2020-07-18,전남,0,33,1,21,12,0,1,1.77
2020-07-18,전북,0,38,0,24,14,0,0,2.09
2020-07-18,충남,0,185,0,170,15,0,0,8.72
2020-07-18,충북,0,71,0,64,7,0,0,4.44
2020-07-18,강원,3,72,0,58,11,0,0,4.67
2020-07-18,경기,29,1429,10,1201,199,2,8,10.78
2020-07-18,세종,0,50,0,50,0,0,0,14.61
2020-07-18,울산,1,57,1,53,3,1,0,4.97
2020-07-18,대전,2,165,0,108,55,0,0,11.19
2020-07-18,광주,1,176,0,77,98,0,0,12.08
2020-07-18,인천,2,369,2,342,25,1,1,12.48
2020-07-18,대구,190,6932,3,6726,16,0,3,284.51
2020-07-18,부산,3,157,1,149,5,0,1,4.6
2020-07-18,서울,9,1464,6,1318,137,6,0,15.04
2020-07-18,합계,294,13711,39,12519,898,11,28,26.44
2020-07-17,검역,0,931,25,665,266,0,25,-
2020-07-17,제주,0,23,3,18,5,3,0,3.43
2020-07-17,경남,0,151,2,134,17,0,2,4.49
2020-07-17,경북,54,1393,0,1335,4,0,0,52.32
2020-07-17,전남,0,32,0,21,11,0,0,1.72
2020-07-17,전북,0,38,0,24,14,0,0,2.09
2020-07-17,충남,0,185,0,169,16,0,0,8.72
2020-07-17,충북,0,71,0,64,7,0,0,4.44
2020-07-17,강원,3,72,0,58,11,0,0,4.67
2020-07-17,경기,29,1419,15,1185,205,5,10,10.71
2020-07-17,세종,0,50,0,50,0,0,0,14.61
2020-07-17,울산,1,56,0,53,2,0,0,4.88
2020-07-17,대전,2,165,1,99,64,1,0,11.19
2020-07-17,광주,1,176,5,71,104,5,0,12.08
2020-07-17,인천,2,367,0,341,24,0,0,12.41
2020-07-17,대구,189,6929,0,6725,15,0,0,284.38
2020-07-17,부산,3,156,0,148,5,0,0,4.57
2020-07-17,서울,9,1458,9,1300,149,7,2,14.98
2020-07-17,합계,293,13672,60,12460,919,21,39,26.37
2020-07-16,검역,0,906,20,658,248,0,20,-
2020-07-16,제주,0,20,0,18,2,0,0,2.98
2020-07-16,경남,0,149,1,134,15,0,1,4.43
2020-07-16,경북,54,1393,0,1335,4,0,0,52.32
2020-07-16,전남,0,32,0,20,12,0,0,1.72
2020-07-16,전북,0,38,0,23,15,0,0,2.09
2020-07-16,충남,0,185,0,167,18,0,0,8.72
2020-07-16,충북,0,71,1,63,8,0,1,4.44
2020-07-16,강원,3,72,3,58,11,1,2,4.67
2020-07-16,경기,28,1404,21,1165,211,3,18,10.60
2020-07-16,세종,0,50,0,50,0,0,0,14.61
2020-07-16,울산,1,56,1,53,2,0,1,4.88
2020-07-16,대전,2,164,1,96,66,1,0,11.13
2020-07-16,광주,0,171,1,63,108,1,0,11.74
2020-07-16,인천,2,367,3,336,29,2,1,12.41
2020-07-16,대구,189,6929,2,6723,17,0,2,284.38
2020-07-16,부산,3,156,0,148,5,0,0,4.57
2020-07-16,서울,9,1449,7,1286,154,6,1,14.89
2020-07-16,합계,291,13612,61,12396,925,14,47,26.25
2020-07-15,검역,0,886,23,652,234,0,23,-
2020-07-15,제주,0,20,0,18,2,0,0,2.98
2020-07-15,경남,0,148,0,134,14,0,0,4.40
2020-07-15,경북,54,1393,0,1334,5,0,0,52.32
2020-07-15,전남,0,32,0,20,12,0,0,1.72
2020-07-15,전북,0,38,0,23,15,0,0,2.09
2020-07-15,충남,0,185,0,167,18,0,0,8.72
2020-07-15,충북,0,70,0,63,7,0,0,4.38
2020-07-15,강원,3,69,0,58,8,0,0,4.48
2020-07-15,경기,26,1383,5,1149,208,3,2,10.44
2020-07-15,세종,0,50,0,50,0,0,0,14.61
2020-07-15,울산,1,55,0,53,1,0,0,4.79
2020-07-15,대전,2,163,3,91,70,1,2,11.06
2020-07-15,광주,0,170,1,57,113,1,0,11.67
2020-07-15,인천,2,364,1,336,26,0,1,12.31
2020-07-15,대구,189,6927,0,6720,18,0,0,284.30
2020-07-15,부산,3,156,0,148,5,0,0,4.57
2020-07-15,서울,9,1442,6,1275,158,6,0,14.81
2020-07-15,합계,289,13551,39,12348,914,11,28,26.14
2020-07-14,검역,0,863,12,647,216,0,12,-
2020-07-14,제주,0,20,0,18,2,0,0,2.98
2020-07-14,경남,0,148,0,134,14,0,0,4.40
2020-07-14,경북,54,1393,0,1333,6,0,0,52.32
2020-07-14,전남,0,32,0,20,12,0,0,1.72
2020-07-14,전북,0,38,2,23,15,2,0,2.09
2020-07-14,충남,0,185,0,165,20,0,0,8.72
2020-07-14,충북,0,70,1,63,7,1,0,4.38
2020-07-14,강원,3,69,0,57,9,0,0,4.48
2020-07-14,경기,26,1378,9,1131,221,4,5,10.40
2020-07-14,세종,0,50,0,50,0,0,0,14.61
2020-07-14,울산,1,55,0,53,1,0,0,4.79
2020-07-14,대전,2,160,1,87,71,0,1,10.85
2020-07-14,광주,0,169,1,54,115,0,1,11.60
2020-07-14,인천,2,363,0,335,26,0,0,12.28
2020-07-14,대구,189,6927,0,6720,18,0,0,284.30
2020-07-14,부산,3,156,0,148,5,0,0,4.57
2020-07-14,서울,9,1436,7,1244,183,7,0,14.75
2020-07-14,합계,289,13512,33,122282,941,14,19,26.06
2020-07-13,검역,0,851,18,643,208,0,18,-
2020-07-13,제주,0,20,0,18,2,0,0,2.98
2020-07-13,경남,0,148,2,134,14,0,2,4.4
2020-07-13,경북,54,1393,0,1333,6,0,0,52.32
2020-07-13,전남,0,32,0,20,12,0,0,1.72
2020-07-13,전북,0,36,0,23,13,0,0,1.98
2020-07-13,충남,0,185,4,163,22,0,4,8.72
2020-07-13,충북,0,69,1,63,6,0,1,4.31
2020-07-13,강원,3,69,2,57,9,0,2,4.48
2020-07-13,경기,26,1369,11,1106,237,3,8,10.33
2020-07-13,세종,0,50,0,50,0,0,0,14.61
2020-07-13,울산,1,55,0,53,1,0,0,4.79
2020-07-13,대전,2,159,0,85,72,0,0,10.79
2020-07-13,광주,0,168,7,44,124,6,1,11.53
2020-07-13,인천,2,363,3,332,29,0,3,12.28
2020-07-13,대구,189,6927,1,6715,23,0,1,284.3
2020-07-13,부산,3,156,0,148,5,0,0,4.57
2020-07-13,서울,9,1429,13,1217,203,10,3,14.68
2020-07-13,합계,289,13479,62,12204,986,19,43,26
2020-07-12,검역,0,833,12,641,192,0,12,-
2020-07-12,제주,0,20,0,18,2,0,0,2.98
2020-07-12,경남,0,146,1,133,13,0,1,4.34
2020-07-12,경북,54,1393,0,1333,6,0,0,52.32
2020-07-12,전남,0,32,0,19,13,0,0,1.72
2020-07-12,전북,0,36,1,22,14,0,1,1.98
2020-07-12,충남,0,181,0,159,22,0,0,8.53
2020-07-12,충북,0,68,0,63,5,0,0,4.25
2020-07-12,강원,3,67,0,57,7,0,0,4.35
2020-07-12,경기,26,1358,17,1103,229,8,9,10.25
2020-07-12,세종,0,50,0,50,0,0,0,14.61
2020-07-12,울산,1,55,0,53,1,0,0,4.79
2020-07-12,대전,2,159,1,85,72,1,0,10.79
2020-07-12,광주,0,161,5,43,118,5,0,11.05
2020-07-12,인천,2,360,0,330,28,0,0,12.18
2020-07-12,대구,189,6926,0,6712,25,0,0,284.26
2020-07-12,부산,3,156,0,148,5,0,0,4.57
2020-07-12,서울,9,1416,7,1209,198,7,0,14.55
2020-07-12,합계,289,13417,44,12178,950,21,23,25.88
2020-07-11,검역,0,821,8,635,186,0,8,-
2020-07-11,제주,0,20,0,18,2,0,0,2.98
2020-07-11,경남,0,145,0,133,12,0,0,4.31
2020-07-11,경북,54,1393,0,1333,6,0,0,52.32
2020-07-11,전남,0,32,0,19,13,0,0,1.72
2020-07-11,전북,0,35,2,22,13,0,2,1.93
2020-07-11,충남,0,181,1,159,22,0,1,8.53
2020-07-11,충북,0,68,0,63,5,0,0,4.25
2020-07-11,강원,3,67,0,56,8,0,0,4.35
2020-07-11,경기,25,1341,4,1096,220,2,2,10.12
2020-07-11,세종,0,50,0,50,0,0,0,14.61
2020-07-11,울산,1,55,0,53,1,0,0,4.79
2020-07-11,대전,2,158,2,82,74,2,0,10.72
2020-07-11,광주,0,156,9,40,116,9,0,10.71
2020-07-11,인천,2,360,1,329,29,1,0,12.18
2020-07-11,대구,189,6926,0,6712,25,0,0,284.26
2020-07-11,부산,3,156,0,146,7,0,0,4.57
2020-07-11,서울,9,1409,8,1198,202,6,2,14.48
2020-07-11,합계,288,13373,35,12144,941,20,15,25.79
2020-07-10,검역,0,813,4,622,191,0,4,-
2020-07-10,제주,0,20,0,18,2,0,0,2.98
2020-07-10,경남,0,145,3,133,12,0,3,4.31
2020-07-10,경북,54,1393,0,1333,6,0,0,52.32
2020-07-10,전남,0,32,3,19,13,2,1,1.72
2020-07-10,전북,0,33,0,22,11,0,0,1.82
2020-07-10,충남,0,180,0,155,25,0,0,8.48
2020-07-10,충북,0,68,2,63,5,0,2,4.25
2020-07-10,강원,3,67,0,56,8,0,0,4.35
2020-07-10,경기,25,1337,14,1078,234,3,11,10.09
2020-07-10,세종,0,50,0,49,1,0,0,14.61
2020-07-10,울산,1,55,0,53,1,0,0,4.79
2020-07-10,대전,2,156,7,66,88,7,0,10.58
2020-07-10,광주,0,147,3,37,110,3,0,10.09
2020-07-10,인천,2,359,1,323,34,0,1,12.14
2020-07-10,대구,189,6926,0,6710,27,0,0,284.26
2020-07-10,부산,3,156,0,146,7,0,0,4.57
2020-07-10,서울,9,1401,8,1182,210,7,1,14.39
2020-07-10,합계,288,13338,45,12065,985,22,23,25.73
2020-07-09,검역,0,809,5,606,203,0,5,-
2020-07-09,제주,0,20,0,18,2,0,0,2.98
2020-07-09,경남,0,142,2,131,11,0,2,4.22
2020-07-09,경북,54,1393,0,1332,7,0,0,52.32
2020-07-09,전남,0,29,1,19,10,0,1,1.56
2020-07-09,전북,0,33,1,22,11,0,1,1.82
2020-07-09,충남,0,180,1,154,26,0,1,8.48
2020-07-09,충북,0,66,0,63,3,0,0,4.13
2020-07-09,강원,3,67,0,56,8,0,0,4.35
2020-07-09,경기,25,1323,8,1071,227,1,7,9.98
2020-07-09,세종,0,50,0,49,1,0,0,14.61
2020-07-09,울산,1,55,0,53,1,0,0,4.79
2020-07-09,대전,2,149,6,61,86,6,0,10.11
2020-07-09,광주,0,144,15,35,109,15,0,9.89
2020-07-09,인천,1,358,3,323,34,2,1,12.11
2020-07-09,대구,189,6926,0,6709,28,0,0,284.26
2020-07-09,부산,3,156,0,146,7,0,0,4.57
2020-07-09,서울,9,1393,8,1171,213,4,4,14.31
2020-07-09,합계,287,13293,50,12019,987,28,22,25.64
2020-07-08,검역,0,804,11,599,205,0,11,-
2020-07-08,제주,0,20,0,18,2,0,0,2.98
2020-07-08,경남,0,140,2,129,11,0,2,4.17
2020-07-08,경북,54,1394,0,1330,10,0,0,52.36
2020-07-08,전남,0,28,1,19,9,1,0,1.5
2020-07-08,전북,0,32,2,22,10,0,2,1.76
